21.35 2.25429e-08 0.00320166 0.103025 0.268006 -0.317456
21.4 2.238e-08 0.00313101 0.101498 0.265408 -0.317209
21.45 2.15517e-08 0.00306159 0.0999743 0.262765 -0.316816
21.5 2.08433e-08 0.00299336 0.0984548 0.260078 -0.316279
21.55 1.97306e-08 0.00292632 0.0969392 0.257348 -0.315597
21.6 1.79708e-08 0.00286042 0.0954275 0.254575 -0.314771
21.65 1.73346e-08 0.00279564 0.0939198 0.251761 -0.313802
21.7 1.65985e-08 0.00273197 0.0924161 0.248904 -0.312689
21.75 1.48691e-08 0.00266938 0.0909163 0.246007 -0.311434
21.8 1.44117e-08 0.00260784 0.0894204 0.243069 -0.310038
21.85 1.30261e-08 0.00254733 0.0879284 0.240092 -0.308501
21.9 1.25176e-08 0.00248783 0.0864402 0.237075 -0.306824
21.95 1.34317e-08 0.00242932 0.084956 0.234021 -0.305008
22 1.15495e-08 0.00237177 0.0834755 0.230928 -0.303053
22.05 1.08815e-08 0.00231517 0.0819989 0.227798 -0.300962
22.1 1.1527e-08 0.00225948 0.0805261 0.224631 -0.298735
22.15 1.05245e-08 0.0022047 0.079057 0.221428 -0.296374
22.2 1.05675e-08 0.0021508 0.0775917 0.21819 -0.293879
22.25 1.00112e-08 0.00209775 0.0761301 0.214918 -0.291251
22.3 1.035e-08 0.00204555 0.0746721 0.211611 -0.288493
22.35 9.69191e-09 0.00199417 0.0732178 0.20827 -0.285606
22.4 8.71405e-09 0.00194358 0.071767 0.204897 -0.28259
22.45 8.67509e-09 0.00189378 0.0703199 0.201492 -0.279447
22.5 8.78566e-09 0.00184474 0.0688763 0.198055 -0.27618
22.55 7.15514e-09 0.00179644 0.0674361 0.194587 -0.272789
22.6 7.06044e-09 0.00174887 0.0659995 0.191089 -0.269277
22.65 7.59947e-09 0.001702 0.0645662 0.187561 -0.265644
22.7 7.1501e-09 0.00165582 0.0631363 0.184004 -0.261893
22.75 7.18885e-09 0.00161031 0.0617097 0.180419 -0.258026
22.8 6.60096e-09 0.00156545 0.0602865 0.176806 -0.254044
22.85 6.64713e-09 0.00152123 0.0588664 0.173165 -0.249949
22.9 7.14554e-09 0.00147762 0.0574495 0.169499 -0.245743
22.95 7.53512e-09 0.00143462 0.0560358 0.165806 -0.241428
23 5.90696e-09 0.0013922 0.0546252 0.162089 -0.237007
23.05 4.98813e-09 0.00135034 0.0532176 0.158347 -0.232481
23.1 3.92493e-09 0.00130904 0.0518129 0.154581 -0.227852
23.15 2.85674e-09 0.00126827 0.0504112 0.150791 -0.223122
23.2 2.69969e-09 0.00122802 0.0490124 0.146979 -0.218294
23.25 3.51759e-09 0.00118828 0.0476164 0.143146 -0.213371
23.3 4.0385e-09 0.00114902 0.0462231 0.13929 -0.208353
23.35 4.4773e-09 0.00111023 0.0448326 0.135414 -0.203244
23.4 4.8092e-09 0.0010719 0.0434446 0.131518 -0.198045
23.45 4.05713e-09 0.00103401 0.0420593 0.127603 -0.19276
23.5 2.83859e-09 0.000996541 0.0406764 0.123669 -0.187391
23.55 3.15706e-09 0.000959486 0.0392961 0.119716 -0.181939
23.6 2.86653e-09 0.000922827 0.037918 0.115747 -0.176408
23.65 2.73717e-09 0.000886549 0.0365424 0.11176 -0.1708
23.7 2.94592e-09 0.000850638 0.0351689 0.107757 -0.165117
23.75 3.41352e-09 0.00081508 0.0337976 0.103738 -0.159363
23.8 3.80364e-09 0.000779858 0.0324285 0.0997046 -0.153539
23.85 3.2315e-09 0.00074496 0.0310614 0.0956566 -0.147648
23.9 2.8259e-09 0.000710372 0.0296962 0.0915949 -0.141694
23.95 2.87672e-09 0.000676079 0.028333 0.0875201 -0.135678
24 3.34274e-09 0.000642067 0.0269715 0.0834327 -0.129603
24.05 2.41739e-09 0.000608323 0.0256118 0.0793335 -0.123471
24.1 1.70503e-09 0.000574833 0.0242538 0.0752231 -0.117287
24.15 1.85572e-09 0.000541582 0.0228974 0.071102 -0.111052
24.2 1.86233e-09 0.000508558 0.0215424 0.0669708 -0.104768
24.25 1.65475e-09 0.000475747 0.0201889 0.0628303 -0.0984401
24.3 1.41954e-09 0.000443134 0.0188368 0.0586809 -0.0920694
24.35 1.35688e-09 0.000410707 0.0174859 0.0545234 -0.085659
24.4 2.04576e-09 0.000378452 0.0161361 0.0503582 -0.0792118
24.45 1.5145e-09 0.000346357 0.0147875 0.0461861 -0.0727305
24.5 9.37538e-10 0.000314408 0.0134399 0.0420075 -0.0662181
24.55 2.4706e-10 0.00028259 0.0120933 0.0378232 -0.0596772
24.6 -8.49765e-11 0.000250891 0.0107474 0.0336336 -0.0531108
24.65 -4.40717e-11 0.000219298 0.00940233 0.0294395 -0.0465217
24.7 -3.08783e-10 0.000187798 0.0080579 0.0252413 -0.0399126
24.75 4.36606e-10 0.000156377 0.00671404 0.0210396 -0.0332866
24.8 1.11174e-09 0.000125022 0.00537066 0.0168351 -0.0266463
24.85 1.15628e-10 9.37202e-05 0.00402765 0.0126283 -0.0199946
24.9 3.86174e-10 6.24577e-05 0.00268494 0.00841983 -0.0133345
24.95 -5.87938e-10 3.12223e-05 0.00134242 0.0042102 -0.00666866
